NR_TURNO,CD_MUN,NM_MUN,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
1,23310,BELÉM DO SÃO FRANCISCO,7,45888,170001605471,2
1,23310,BELÉM DO SÃO FRANCISCO,7,50000,170001618395,7
1,23310,BELÉM DO SÃO FRANCISCO,7,50013,170001618407,1
1,23310,BELÉM DO SÃO FRANCISCO,7,50100,170001618403,2
1,23310,BELÉM DO SÃO FRANCISCO,7,50118,170001724247,3
1,23310,BELÉM DO SÃO FRANCISCO,7,50180,170001618417,4
1,23310,BELÉM DO SÃO FRANCISCO,7,50444,170001724245,1
1,23310,BELÉM DO SÃO FRANCISCO,7,50777,170001618400,1
1,23310,BELÉM DO SÃO FRANCISCO,7,51000,170001609852,48
1,23310,BELÉM DO SÃO FRANCISCO,7,51456,170001609880,19
1,23310,BELÉM DO SÃO FRANCISCO,7,51500,170001609884,6
1,23310,BELÉM DO SÃO FRANCISCO,7,51510,170001609862,1
1,23310,BELÉM DO SÃO FRANCISCO,7,51651,170001609859,13
1,23310,BELÉM DO SÃO FRANCISCO,7,51789,170001609864,2
1,23310,BELÉM DO SÃO FRANCISCO,7,51999,170001609860,1
1,23310,BELÉM DO SÃO FRANCISCO,7,55555,170001609931,11
1,23310,BELÉM DO SÃO FRANCISCO,7,65100,170001608983,2
1,23310,BELÉM DO SÃO FRANCISCO,7,65123,170001608952,47
1,23310,BELÉM DO SÃO FRANCISCO,7,65400,170001608953,3
1,23310,BELÉM DO SÃO FRANCISCO,7,65555,170001608957,7
1,23310,BELÉM DO SÃO FRANCISCO,7,70111,170001613428,2
1,23310,BELÉM DO SÃO FRANCISCO,7,70123,170001613430,7
1,23310,BELÉM DO SÃO FRANCISCO,7,70700,170001613434,1
1,23310,BELÉM DO SÃO FRANCISCO,7,77000,170001610738,3
1,23310,BELÉM DO SÃO FRANCISCO,7,77007,170001610722,1
1,23310,BELÉM DO SÃO FRANCISCO,7,77055,170001610739,116
1,23310,BELÉM DO SÃO FRANCISCO,7,77077,170001610719,38
1,23310,BELÉM DO SÃO FRANCISCO,7,77110,170001610734,1
1,23310,BELÉM DO SÃO FRANCISCO,7,77111,170001610750,4347
1,23310,BELÉM DO SÃO FRANCISCO,7,77122,170001610751,10
1,23310,BELÉM DO SÃO FRANCISCO,7,77123,170001610741,2003
1,23310,BELÉM DO SÃO FRANCISCO,7,77133,170001610733,3
1,23310,BELÉM DO SÃO FRANCISCO,7,77435,170001610744,2
1,23310,BELÉM DO SÃO FRANCISCO,7,77555,170001610732,15
1,23310,BELÉM DO SÃO FRANCISCO,7,77713,170001610747,26
1,23310,BELÉM DO SÃO FRANCISCO,7,77777,170001610753,13
1,23329,SANTA FILOMENA,3,14,170001618273,20
1,23329,SANTA FILOMENA,3,21,170001715590,1
1,23329,SANTA FILOMENA,3,22,170001602587,175
1,23329,SANTA FILOMENA,3,40,170001618087,1574
1,23329,SANTA FILOMENA,3,44,170001604111,4534
1,23329,SANTA FILOMENA,3,45,170001604087,107
1,23329,SANTA FILOMENA,3,50,170001715331,6
1,23329,SANTA FILOMENA,3,77,170001610442,2213
1,23329,SANTA FILOMENA,3,95,-1,95
1,23329,SANTA FILOMENA,3,96,-1,774
1,23329,SANTA FILOMENA,5,95,-1,269
1,23329,SANTA FILOMENA,5,96,-1,786
1,23329,SANTA FILOMENA,5,130,170001618130,2830
1,23329,SANTA FILOMENA,5,160,170001601200,3
1,23329,SANTA FILOMENA,5,222,170001604083,382
1,23329,SANTA FILOMENA,5,444,170001609174,190
1,23329,SANTA FILOMENA,5,456,170001608748,219
1,23329,SANTA FILOMENA,5,500,170001613411,14
1,23329,SANTA FILOMENA,5,555,170001610248,4806
1,23329,SANTA FILOMENA,6,10,-3,1
1,23329,SANTA FILOMENA,6,11,-3,76
1,23329,SANTA FILOMENA,6,12,-3,18
1,23329,SANTA FILOMENA,6,13,-3,38
1,23329,SANTA FILOMENA,6,14,-3,9
1,23329,SANTA FILOMENA,6,15,-3,1
1,23329,SANTA FILOMENA,6,16,-3,1
1,23329,SANTA FILOMENA,6,18,-3,1
1,23329,SANTA FILOMENA,6,19,-3,16
1,23329,SANTA FILOMENA,6,21,-3,1
1,23329,SANTA FILOMENA,6,22,-3,8
1,23329,SANTA FILOMENA,6,23,-3,2
1,23329,SANTA FILOMENA,6,33,-3,1
1,23329,SANTA FILOMENA,6,40,-3,23
1,23329,SANTA FILOMENA,6,43,-3,1
1,23329,SANTA FILOMENA,6,44,-3,68
1,23329,SANTA FILOMENA,6,45,-3,5
1,23329,SANTA FILOMENA,6,50,-3,1
1,23329,SANTA FILOMENA,6,51,-3,1
1,23329,SANTA FILOMENA,6,55,-3,4
1,23329,SANTA FILOMENA,6,70,-3,1
1,23329,SANTA FILOMENA,6,77,-3,8
1,23329,SANTA FILOMENA,6,90,-3,9
1,23329,SANTA FILOMENA,6,95,-1,205
1,23329,SANTA FILOMENA,6,96,-1,150
1,23329,SANTA FILOMENA,6,1000,170001595454,15
1,23329,SANTA FILOMENA,6,1010,170001595473,1
1,23329,SANTA FILOMENA,6,1012,170001595468,9
1,23329,SANTA FILOMENA,6,1040,170001595458,1
1,23329,SANTA FILOMENA,6,1090,170001595472,1
1,23329,SANTA FILOMENA,6,1100,170001618620,1
1,23329,SANTA FILOMENA,6,1111,170001618611,1523
1,23329,SANTA FILOMENA,6,1113,170001618612,2
1,23329,SANTA FILOMENA,6,1122,170001618605,18
1,23329,SANTA FILOMENA,6,1123,170001618603,9
1,23329,SANTA FILOMENA,6,1133,170001618616,33
1,23329,SANTA FILOMENA,6,1144,170001618604,16
1,23329,SANTA FILOMENA,6,1155,170001618609,1
1,23329,SANTA FILOMENA,6,1161,170001618615,3
1,23329,SANTA FILOMENA,6,1190,170001618622,2280
1,23329,SANTA FILOMENA,6,1199,170001618606,8
1,23329,SANTA FILOMENA,6,1212,170001618841,2
1,23329,SANTA FILOMENA,6,1221,170001618847,1
1,23329,SANTA FILOMENA,6,1234,170001618856,8
1,23329,SANTA FILOMENA,6,1244,170001618850,11
1,23329,SANTA FILOMENA,6,1300,170001609032,2
1,23329,SANTA FILOMENA,6,1310,170001609031,1
1,23329,SANTA FILOMENA,6,1311,170001609039,11
1,23329,SANTA FILOMENA,6,1313,170001609023,10
1,23329,SANTA FILOMENA,6,1314,170001609028,112
1,23329,SANTA FILOMENA,6,1333,170001609029,49
1,23329,SANTA FILOMENA,6,1340,170001609035,2
1,23329,SANTA FILOMENA,6,1344,170001609036,60
1,23329,SANTA FILOMENA,6,1401,170001620142,1
1,23329,SANTA FILOMENA,6,1444,170001620149,2
1,23329,SANTA FILOMENA,6,1502,170001613271,7
1,23329,SANTA FILOMENA,6,1515,170001613277,2
1,23329,SANTA FILOMENA,6,1818,170001619597,34
1,23329,SANTA FILOMENA,6,1890,170001619587,2
1,23329,SANTA FILOMENA,6,1901,170001602583,2
1,23329,SANTA FILOMENA,6,1907,170001602577,1
1,23329,SANTA FILOMENA,6,1911,170001602566,1
1,23329,SANTA FILOMENA,6,1919,170001602580,2
1,23329,SANTA FILOMENA,6,1938,170001602571,3
1,23329,SANTA FILOMENA,6,1944,170001602560,2
1,23329,SANTA FILOMENA,6,2200,170001609087,55
1,23329,SANTA FILOMENA,6,2210,170001609070,16
1,23329,SANTA FILOMENA,6,2215,170001609083,1
1,23329,SANTA FILOMENA,6,2220,170001609088,2
1,23329,SANTA FILOMENA,6,2222,170001609080,28
1,23329,SANTA FILOMENA,6,2233,170001609086,29
1,23329,SANTA FILOMENA,6,2238,170001609089,4
1,23329,SANTA FILOMENA,6,2244,170001609085,10
1,23329,SANTA FILOMENA,6,2270,170001609079,1
1,23329,SANTA FILOMENA,6,2299,170001609073,2
1,23329,SANTA FILOMENA,6,2323,170001604097,2
1,23329,SANTA FILOMENA,6,2800,170001634992,88
1,23329,SANTA FILOMENA,6,3030,170001596602,1
1,23329,SANTA FILOMENA,6,3333,170001718009,2
1,23329,SANTA FILOMENA,6,4000,170001619895,93
1,23329,SANTA FILOMENA,6,4001,170001619896,10
1,23329,SANTA FILOMENA,6,4010,170001619897,1
1,23329,SANTA FILOMENA,6,4011,170001619894,89
1,23329,SANTA FILOMENA,6,4019,170001619889,1
1,23329,SANTA FILOMENA,6,4020,170001619892,28
1,23329,SANTA FILOMENA,6,4040,170001619899,16
1,23329,SANTA FILOMENA,6,4400,170001609134,14
1,23329,SANTA FILOMENA,6,4401,170001609122,3771
1,23329,SANTA FILOMENA,6,4404,170001609113,1
1,23329,SANTA FILOMENA,6,4410,170001609117,8
1,23329,SANTA FILOMENA,6,4411,170001609132,8
1,23329,SANTA FILOMENA,6,4414,170001738823,2
1,23329,SANTA FILOMENA,6,4422,170001609116,4
1,23329,SANTA FILOMENA,6,4433,170001609111,2
1,23329,SANTA FILOMENA,6,4441,170001610769,3
1,23329,SANTA FILOMENA,6,4444,170001609112,40
1,23329,SANTA FILOMENA,6,4452,170001609131,1
1,23329,SANTA FILOMENA,6,4455,170001609130,3
1,23329,SANTA FILOMENA,6,4456,170001609114,6
1,23329,SANTA FILOMENA,6,4477,170001609123,2
1,23329,SANTA FILOMENA,6,4499,170001609121,1
1,23329,SANTA FILOMENA,6,4500,170001604099,7
1,23329,SANTA FILOMENA,6,4511,170001613161,56
1,23329,SANTA FILOMENA,6,4522,170001604093,23
1,23329,SANTA FILOMENA,6,4545,170001604098,1
1,23329,SANTA FILOMENA,6,4550,170001604095,1
1,23329,SANTA FILOMENA,6,5000,170001619584,5
1,23329,SANTA FILOMENA,6,5022,170001619583,7
1,23329,SANTA FILOMENA,6,5044,170001619598,1
1,23329,SANTA FILOMENA,6,5050,170001619581,8
1,23329,SANTA FILOMENA,6,5088,170001619586,2
1,23329,SANTA FILOMENA,6,5099,170001619579,2
1,23329,SANTA FILOMENA,6,5111,170001609641,3
1,23329,SANTA FILOMENA,6,5511,170001609928,1
1,23329,SANTA FILOMENA,6,5555,170001609929,2
1,23329,SANTA FILOMENA,6,6513,170001609044,2
1,23329,SANTA FILOMENA,6,7010,170001610400,1
1,23329,SANTA FILOMENA,6,7040,170001610403,16
1,23329,SANTA FILOMENA,6,7070,170001610411,97
1,23329,SANTA FILOMENA,6,7700,170001610572,2
1,23329,SANTA FILOMENA,6,7713,170001610574,6
1,23329,SANTA FILOMENA,6,7777,170001610575,8
1,23329,SANTA FILOMENA,6,8080,170001600160,5
1,23329,SANTA FILOMENA,7,11,-3,80
1,23329,SANTA FILOMENA,7,12,-3,7
1,23329,SANTA FILOMENA,7,13,-3,189
1,23329,SANTA FILOMENA,7,14,-3,22
1,23329,SANTA FILOMENA,7,22,-3,10
1,23329,SANTA FILOMENA,7,23,-3,2
1,23329,SANTA FILOMENA,7,33,-3,5
1,23329,SANTA FILOMENA,7,35,-3,1
1,23329,SANTA FILOMENA,7,36,-3,1
1,23329,SANTA FILOMENA,7,40,-3,15
1,23329,SANTA FILOMENA,7,43,-3,2
1,23329,SANTA FILOMENA,7,44,-3,78
1,23329,SANTA FILOMENA,7,45,-3,63
1,23329,SANTA FILOMENA,7,50,-3,3
1,23329,SANTA FILOMENA,7,51,-3,1
1,23329,SANTA FILOMENA,7,55,-3,174
1,23329,SANTA FILOMENA,7,65,-3,2
1,23329,SANTA FILOMENA,7,70,-3,1
1,23329,SANTA FILOMENA,7,77,-3,11
1,23329,SANTA FILOMENA,7,80,-3,1
1,23329,SANTA FILOMENA,7,95,-1,217
1,23329,SANTA FILOMENA,7,96,-1,173
1,23329,SANTA FILOMENA,7,10000,170001595450,1
1,23329,SANTA FILOMENA,7,10123,170001595431,9
1,23329,SANTA FILOMENA,7,11000,170001618735,36
1,23329,SANTA FILOMENA,7,11111,170001618745,16
1,23329,SANTA FILOMENA,7,11123,170001618729,1
1,23329,SANTA FILOMENA,7,11144,170001618732,9
1,23329,SANTA FILOMENA,7,11222,170001618752,13
1,23329,SANTA FILOMENA,7,11333,170001618753,2556
1,23329,SANTA FILOMENA,7,11444,170001618737,1435
1,23329,SANTA FILOMENA,7,11456,170001618749,1
1,23329,SANTA FILOMENA,7,11511,170001618757,38
1,23329,SANTA FILOMENA,7,11555,170001618756,1
1,23329,SANTA FILOMENA,7,11611,170001618728,3
1,23329,SANTA FILOMENA,7,12123,170001618941,1
1,23329,SANTA FILOMENA,7,12333,170001618942,1
1,23329,SANTA FILOMENA,7,12345,170001618937,6
1,23329,SANTA FILOMENA,7,12444,170001618936,1
1,23329,SANTA FILOMENA,7,13013,170001608966,1
1,23329,SANTA FILOMENA,7,13100,170001608960,4
1,23329,SANTA FILOMENA,7,13111,170001608981,7
1,23329,SANTA FILOMENA,7,13113,170001608984,1
1,23329,SANTA FILOMENA,7,13123,170001608977,34
1,23329,SANTA FILOMENA,7,13144,170001608975,5
1,23329,SANTA FILOMENA,7,13444,170001608976,100
1,23329,SANTA FILOMENA,7,13456,170001608961,51
1,23329,SANTA FILOMENA,7,13613,170001608980,26
1,23329,SANTA FILOMENA,7,13688,170001608967,15
1,23329,SANTA FILOMENA,7,14522,170001619982,1
1,23329,SANTA FILOMENA,7,16000,170001604071,4
1,23329,SANTA FILOMENA,7,18000,170001618398,2
1,23329,SANTA FILOMENA,7,22010,170001619693,5
1,23329,SANTA FILOMENA,7,22100,170001619712,37
1,23329,SANTA FILOMENA,7,22123,170001619717,2
1,23329,SANTA FILOMENA,7,22222,170001619685,17
1,23329,SANTA FILOMENA,7,22300,170001619707,7
1,23329,SANTA FILOMENA,7,22332,170001619723,10
1,23329,SANTA FILOMENA,7,22333,170001619722,1
1,23329,SANTA FILOMENA,7,22622,170001619710,1
1,23329,SANTA FILOMENA,7,23222,170001605491,1
1,23329,SANTA FILOMENA,7,28000,170001717071,8
1,23329,SANTA FILOMENA,7,36012,170001718642,3
1,23329,SANTA FILOMENA,7,40000,170001620388,8
1,23329,SANTA FILOMENA,7,40111,170001620377,1
1,23329,SANTA FILOMENA,7,40140,170001620398,58
1,23329,SANTA FILOMENA,7,40156,170001620402,75
1,23329,SANTA FILOMENA,7,40222,170001620369,1
1,23329,SANTA FILOMENA,7,40413,170001620399,2
1,23329,SANTA FILOMENA,7,40500,170001620385,1
1,23329,SANTA FILOMENA,7,40555,170001620381,1
1,23329,SANTA FILOMENA,7,40654,170001620393,1
1,23329,SANTA FILOMENA,7,40678,170001620387,8
1,23329,SANTA FILOMENA,7,40856,170001620370,2
1,23329,SANTA FILOMENA,7,43222,170001608964,1
1,23329,SANTA FILOMENA,7,43333,170001608972,21
1,23329,SANTA FILOMENA,7,44000,170001609285,191
1,23329,SANTA FILOMENA,7,44001,170001609287,1
1,23329,SANTA FILOMENA,7,44111,170001609284,51
1,23329,SANTA FILOMENA,7,44222,170001609297,7
1,23329,SANTA FILOMENA,7,44225,170001609271,12
1,23329,SANTA FILOMENA,7,44444,170001609265,7
1,23329,SANTA FILOMENA,7,44555,170001609274,3
1,23329,SANTA FILOMENA,7,44567,170001609279,1
1,23329,SANTA FILOMENA,7,44613,170001609283,51
1,23329,SANTA FILOMENA,7,44678,170001609307,3
1,23329,SANTA FILOMENA,7,44999,170001609281,1
1,23329,SANTA FILOMENA,7,45000,170001605464,2
1,23329,SANTA FILOMENA,7,45045,170001605476,2
1,23329,SANTA FILOMENA,7,45111,170001605485,1
1,23329,SANTA FILOMENA,7,45222,170001605495,3133
1,23329,SANTA FILOMENA,7,45500,170001605468,75
1,23329,SANTA FILOMENA,7,45555,170001605482,3
1,23329,SANTA FILOMENA,7,45800,170001605465,3
1,23329,SANTA FILOMENA,7,50000,170001618395,3
1,23329,SANTA FILOMENA,7,50013,170001618407,9
1,23329,SANTA FILOMENA,7,50100,170001618403,1
1,23329,SANTA FILOMENA,7,50118,170001724247,2
1,23329,SANTA FILOMENA,7,51000,170001609852,4
1,23329,SANTA FILOMENA,7,51500,170001609884,53
1,23329,SANTA FILOMENA,7,51510,170001609862,11
1,23329,SANTA FILOMENA,7,51651,170001609859,2
1,23329,SANTA FILOMENA,7,51999,170001609860,60
1,23329,SANTA FILOMENA,7,55555,170001609931,5
1,23329,SANTA FILOMENA,7,65113,170001608956,1
1,23329,SANTA FILOMENA,7,65123,170001608952,1
1,23329,SANTA FILOMENA,7,65444,170001608955,2
1,23329,SANTA FILOMENA,7,65555,170001608957,2
1,23329,SANTA FILOMENA,7,70123,170001613430,2
1,23329,SANTA FILOMENA,7,77055,170001610739,37
1,23329,SANTA FILOMENA,7,77100,170001610727,36
1,23329,SANTA FILOMENA,7,77111,170001610750,4
1,23329,SANTA FILOMENA,7,77123,170001610741,3
1,23329,SANTA FILOMENA,7,77333,170001610725,2
1,23329,SANTA FILOMENA,7,77444,170001610721,1
1,23329,SANTA FILOMENA,7,77777,170001610753,2
1,23337,BELO JARDIM,3,14,170001618273,76
1,23337,BELO JARDIM,3,16,170001601203,10
1,23337,BELO JARDIM,3,21,170001715590,82
1,23337,BELO JARDIM,3,22,170001602587,4826
1,23337,BELO JARDIM,3,29,170001717342,1
1,23337,BELO JARDIM,3,35,170001613254,3
1,23337,BELO JARDIM,3,40,170001618087,5582
1,23337,BELO JARDIM,3,44,170001604111,10227
1,23337,BELO JARDIM,3,45,170001604087,9557
1,23337,BELO JARDIM,3,50,170001715331,71
1,23337,BELO JARDIM,3,77,170001610442,8830
1,23337,BELO JARDIM,3,95,-1,3570
1,23337,BELO JARDIM,3,96,-1,6087
1,23337,BELO JARDIM,5,95,-1,6821
1,23337,BELO JARDIM,5,96,-1,8238
1,23337,BELO JARDIM,5,130,170001618130,15507
1,23337,BELO JARDIM,5,160,170001601200,45
1,23337,BELO JARDIM,5,222,170001604083,9344
1,23337,BELO JARDIM,5,281,170001717122,55
1,23337,BELO JARDIM,5,290,170001717466,5
1,23337,BELO JARDIM,5,444,170001609174,2709
1,23337,BELO JARDIM,5,456,170001608748,1382
1,23337,BELO JARDIM,5,500,170001613411,303
1,23337,BELO JARDIM,5,555,170001610248,4513
1,23337,BELO JARDIM,6,10,-3,18
1,23337,BELO JARDIM,6,11,-3,76
1,23337,BELO JARDIM,6,12,-3,181
1,23337,BELO JARDIM,6,13,-3,461
1,23337,BELO JARDIM,6,14,-3,33
1,23337,BELO JARDIM,6,15,-3,44
1,23337,BELO JARDIM,6,16,-3,2
1,23337,BELO JARDIM,6,18,-3,15
1,23337,BELO JARDIM,6,19,-3,6
1,23337,BELO JARDIM,6,20,-3,4
1,23337,BELO JARDIM,6,21,-3,10
1,23337,BELO JARDIM,6,22,-3,89
1,23337,BELO JARDIM,6,23,-3,39
1,23337,BELO JARDIM,6,28,-3,3
1,23337,BELO JARDIM,6,30,-3,4
1,23337,BELO JARDIM,6,33,-3,15
1,23337,BELO JARDIM,6,36,-3,7
1,23337,BELO JARDIM,6,40,-3,178
1,23337,BELO JARDIM,6,43,-3,21
1,23337,BELO JARDIM,6,44,-3,135
1,23337,BELO JARDIM,6,45,-3,58
1,23337,BELO JARDIM,6,50,-3,4
1,23337,BELO JARDIM,6,51,-3,2
1,23337,BELO JARDIM,6,55,-3,31
1,23337,BELO JARDIM,6,65,-3,27
1,23337,BELO JARDIM,6,70,-3,15
1,23337,BELO JARDIM,6,77,-3,185
1,23337,BELO JARDIM,6,80,-3,1
1,23337,BELO JARDIM,6,90,-3,7
1,23337,BELO JARDIM,6,95,-1,4297
1,23337,BELO JARDIM,6,96,-1,3438
1,23337,BELO JARDIM,6,1000,170001595454,65
1,23337,BELO JARDIM,6,1001,170001595459,15
1,23337,BELO JARDIM,6,1003,170001595470,3
1,23337,BELO JARDIM,6,1007,170001595461,1
1,23337,BELO JARDIM,6,1010,170001595473,517
1,23337,BELO JARDIM,6,1011,170001595460,9
1,23337,BELO JARDIM,6,1012,170001595468,552
1,23337,BELO JARDIM,6,1015,170001595452,1
1,23337,BELO JARDIM,6,1018,170001595477,5
1,23337,BELO JARDIM,6,1020,170001595465,3
1,23337,BELO JARDIM,6,1022,170001595455,4
1,23337,BELO JARDIM,6,1023,170001595475,5
1,23337,BELO JARDIM,6,1033,170001595466,47
1,23337,BELO JARDIM,6,1040,170001595458,3
1,23337,BELO JARDIM,6,1045,170001595471,1
1,23337,BELO JARDIM,6,1050,170001595469,9
1,23337,BELO JARDIM,6,1055,170001595457,2
1,23337,BELO JARDIM,6,1077,170001595463,1
1,23337,BELO JARDIM,6,1100,170001618620,11
1,23337,BELO JARDIM,6,1110,170001618602,6
1,23337,BELO JARDIM,6,1111,170001618611,128
1,23337,BELO JARDIM,6,1112,170001618608,13
1,23337,BELO JARDIM,6,1113,170001618612,18
1,23337,BELO JARDIM,6,1120,170001618614,3
1,23337,BELO JARDIM,6,1122,170001618605,369
1,23337,BELO JARDIM,6,1123,170001618603,128
1,23337,BELO JARDIM,6,1133,170001618616,18
1,23337,BELO JARDIM,6,1136,170001618610,4
1,23337,BELO JARDIM,6,1144,170001618604,3
1,23337,BELO JARDIM,6,1145,170001618621,1
1,23337,BELO JARDIM,6,1155,170001618609,10
1,23337,BELO JARDIM,6,1161,170001618615,32
1,23337,BELO JARDIM,6,1166,170001618613,1
1,23337,BELO JARDIM,6,1167,170001618619,3
1,23337,BELO JARDIM,6,1177,170001618601,9
1,23337,BELO JARDIM,6,1190,170001618622,15
1,23337,BELO JARDIM,6,1199,170001618606,1
1,23337,BELO JARDIM,6,1200,170001618838,1
1,23337,BELO JARDIM,6,1202,170001618842,9
1,23337,BELO JARDIM,6,1210,170001618843,2
1,23337,BELO JARDIM,6,1211,170001618855,1
1,23337,BELO JARDIM,6,1212,170001618841,17
1,23337,BELO JARDIM,6,1213,170001618839,8
1,23337,BELO JARDIM,6,1214,170001618854,14
1,23337,BELO JARDIM,6,1221,170001618847,3
1,23337,BELO JARDIM,6,1222,170001618844,14
1,23337,BELO JARDIM,6,1230,170001618848,2
1,23337,BELO JARDIM,6,1232,170001618852,1
1,23337,BELO JARDIM,6,1233,170001618853,3
1,23337,BELO JARDIM,6,1234,170001618856,241
1,23337,BELO JARDIM,6,1236,170001618846,9
1,23337,BELO JARDIM,6,1244,170001618850,7
1,23337,BELO JARDIM,6,1245,170001618849,7
1,23337,BELO JARDIM,6,1255,170001618837,2
1,23337,BELO JARDIM,6,1274,170001724742,1
1,23337,BELO JARDIM,6,1300,170001609032,28
1,23337,BELO JARDIM,6,1301,170001609030,4
1,23337,BELO JARDIM,6,1303,170001609024,8
1,23337,BELO JARDIM,6,1310,170001609031,82
1,23337,BELO JARDIM,6,1311,170001609039,16
1,23337,BELO JARDIM,6,1313,170001609023,108
1,23337,BELO JARDIM,6,1314,170001609028,1258
1,23337,BELO JARDIM,6,1320,170001609033,4
1,23337,BELO JARDIM,6,1331,170001609037,10
1,23337,BELO JARDIM,6,1333,170001609029,116
1,23337,BELO JARDIM,6,1340,170001609035,14
1,23337,BELO JARDIM,6,1344,170001609036,56
1,23337,BELO JARDIM,6,1350,170001609041,2
1,23337,BELO JARDIM,6,1400,170001620143,3
1,23337,BELO JARDIM,6,1415,170001620144,1
1,23337,BELO JARDIM,6,1420,170001620151,1
1,23337,BELO JARDIM,6,1422,170001620140,1
1,23337,BELO JARDIM,6,1441,170001620141,2
1,23337,BELO JARDIM,6,1444,170001620149,3
1,23337,BELO JARDIM,6,1500,170001613275,2
1,23337,BELO JARDIM,6,1502,170001613271,1
1,23337,BELO JARDIM,6,1513,170001613263,2
1,23337,BELO JARDIM,6,1515,170001613277,66
1,23337,BELO JARDIM,6,1522,170001613262,35
1,23337,BELO JARDIM,6,1533,170001613269,3
1,23337,BELO JARDIM,6,1544,170001613273,2
1,23337,BELO JARDIM,6,1555,170001613278,1924
1,23337,BELO JARDIM,6,1580,170001613276,20
1,23337,BELO JARDIM,6,1599,170001613267,2
1,23337,BELO JARDIM,6,1811,170001619590,2
1,23337,BELO JARDIM,6,1813,170001619580,26
1,23337,BELO JARDIM,6,1818,170001619597,1438
1,23337,BELO JARDIM,6,1850,170001619589,6
1,23337,BELO JARDIM,6,1888,170001619591,8
1,23337,BELO JARDIM,6,1890,170001619587,41
1,23337,BELO JARDIM,6,1900,170001602561,954
1,23337,BELO JARDIM,6,1911,170001602566,3
1,23337,BELO JARDIM,6,1912,170001602581,5
1,23337,BELO JARDIM,6,1917,170001602573,1
1,23337,BELO JARDIM,6,1919,170001602580,28
1,23337,BELO JARDIM,6,1923,170001602579,2
1,23337,BELO JARDIM,6,1929,170001602572,1
1,23337,BELO JARDIM,6,1933,170001602570,8
1,23337,BELO JARDIM,6,1938,170001602571,2
1,23337,BELO JARDIM,6,1944,170001602560,129
1,23337,BELO JARDIM,6,1990,170001602565,1
1,23337,BELO JARDIM,6,1991,170001602582,1
1,23337,BELO JARDIM,6,1999,170001602574,1
1,23337,BELO JARDIM,6,2000,170001715433,1
1,23337,BELO JARDIM,6,2020,170001715427,13
1,23337,BELO JARDIM,6,2021,170001715425,6
1,23337,BELO JARDIM,6,2022,170001715431,4
1,23337,BELO JARDIM,6,2077,170001715426,3
1,23337,BELO JARDIM,6,2121,170001715592,2
1,23337,BELO JARDIM,6,2200,170001609087,345
1,23337,BELO JARDIM,6,2201,170001609084,5
1,23337,BELO JARDIM,6,2202,170001609068,9
1,23337,BELO JARDIM,6,2210,170001609070,1047
1,23337,BELO JARDIM,6,2211,170001609075,105
1,23337,BELO JARDIM,6,2212,170001609072,1
1,23337,BELO JARDIM,6,2217,170001609078,17
1,23337,BELO JARDIM,6,2220,170001609088,7
1,23337,BELO JARDIM,6,2222,170001609080,637
1,23337,BELO JARDIM,6,2225,170001609067,1
1,23337,BELO JARDIM,6,2232,170001609066,1
1,23337,BELO JARDIM,6,2233,170001609086,61
1,23337,BELO JARDIM,6,2238,170001609089,25
1,23337,BELO JARDIM,6,2244,170001609085,8
1,23337,BELO JARDIM,6,2255,170001609082,7
1,23337,BELO JARDIM,6,2266,170001609064,2
1,23337,BELO JARDIM,6,2270,170001609079,5
1,23337,BELO JARDIM,6,2277,170001609074,6
1,23337,BELO JARDIM,6,2288,170001609081,3
1,23337,BELO JARDIM,6,2290,170001609069,2
1,23337,BELO JARDIM,6,2299,170001609073,1
1,23337,BELO JARDIM,6,2323,170001604097,1015
1,23337,BELO JARDIM,6,2727,170001723355,1
1,23337,BELO JARDIM,6,2790,170001723356,1
1,23337,BELO JARDIM,6,2800,170001634992,585
1,23337,BELO JARDIM,6,2810,170001634995,2
1,23337,BELO JARDIM,6,2812,170001634994,1
1,23337,BELO JARDIM,6,2822,170001634998,2
1,23337,BELO JARDIM,6,2880,170001634983,1
1,23337,BELO JARDIM,6,2899,170001635000,3
1,23337,BELO JARDIM,6,3012,170001596601,1
1,23337,BELO JARDIM,6,3030,170001596602,11
1,23337,BELO JARDIM,6,3311,170001718022,1
1,23337,BELO JARDIM,6,3332,170001718020,1
1,23337,BELO JARDIM,6,3333,170001718009,4
1,23337,BELO JARDIM,6,3344,170001718011,16
1,23337,BELO JARDIM,6,3601,170001718761,4
1,23337,BELO JARDIM,6,3637,170001718777,1
1,23337,BELO JARDIM,6,3670,170001718772,2
1,23337,BELO JARDIM,6,3699,170001718771,1
1,23337,BELO JARDIM,6,4000,170001619895,47
1,23337,BELO JARDIM,6,4001,170001619896,58
1,23337,BELO JARDIM,6,4002,170001619890,1
1,23337,BELO JARDIM,6,4004,170001619891,28
1,23337,BELO JARDIM,6,4009,170001619900,1
1,23337,BELO JARDIM,6,4010,170001619897,825
1,23337,BELO JARDIM,6,4011,170001619894,61
1,23337,BELO JARDIM,6,4013,170001619902,3
1,23337,BELO JARDIM,6,4019,170001619889,26
1,23337,BELO JARDIM,6,4020,170001619892,14
1,23337,BELO JARDIM,6,4040,170001619899,2277
1,23337,BELO JARDIM,6,4044,170001619893,620
1,23337,BELO JARDIM,6,4333,170001609025,88
1,23337,BELO JARDIM,6,4343,170001609026,6
